0	Date	20080729_182327
1	ScenarioFile	/Users/participant/Desktop/Experiment Scenarios/P04_Day1/P04 1-1 (Sound No Gaze No File 1).scenario
1	ScreenResolution	1280	1024
15	EyeGaze	50	627	282	1
15	EyeGaze	51	628	280	1
15	EyeGaze	52	628	282	1
15	EyeGaze	53	627	281	1
15	EyeGaze	54	628	285	1
15	EyeGaze	55	628	281	1
15	EyeGaze	56	628	285	1
15	EyeGaze	57	628	288	1
15	EyeGaze	58	625	284	1
15	EyeGaze	59	630	286	1
15	EyeGaze	60	632	288	1
15	EyeGaze	61	627	289	1
15	EyeGaze	62	631	297	1
15	EyeGaze	63	636	296	1
15	EyeGaze	64	630	294	1
15	EyeGaze	65	630	302	1
15	EyeGaze	66	632	293	1
15	EyeGaze	67	628	294	1
15	EyeGaze	68	631	292	1
15	EyeGaze	69	631	289	1
15	EyeGaze	70	627	301	1
15	EyeGaze	71	631	288	1
15	EyeGaze	72	636	276	1
15	EyeGaze	73	633	286	1
15	EyeGaze	74	632	293	1
15	EyeGaze	75	633	290	1
15	EyeGaze	76	630	305	1
15	EyeGaze	77	631	306	1
15	EyeGaze	78	633	294	1
15	EyeGaze	79	635	296	1
15	EyeGaze	80	636	292	1
15	EyeGaze	81	638	297	1
15	EyeGaze	82	636	305	1
15	EyeGaze	83	635	309	1
15	EyeGaze	84	632	329	1
15	EyeGaze	85	630	320	1
15	EyeGaze	86	628	298	1
15	EyeGaze	87	630	312	1
19	EyeGaze	88	628	310	1
19	EyeGaze	89	627	297	1
19	EyeGaze	90	627	300	1
19	EyeGaze	91	628	285	1
19	EyeGaze	92	630	280	1
19	EyeGaze	93	628	302	1
29	EyeGaze	94	627	308	1
70	EyeGaze	95	627	308	1
79	EyeGaze	96	627	300	1
79	EyeGaze	97	627	294	1
79	EyeGaze	98	630	308	1
79	EyeGaze	99	631	304	1
79	EyeGaze	100	633	302	1
83	TrackingError	0.48	4.29	4.32	3.76
89	EyeGaze	101	635	300	1
89	EyeGaze	102	632	300	1
99	EyeGaze	103	630	302	1
139	EyeGaze	104	631	301	1
139	EyeGaze	105	632	305	1
139	EyeGaze	106	628	304	1
139	EyeGaze	107	625	300	1
139	EyeGaze	108	625	298	1
149	EyeGaze	109	625	290	1
159	EyeGaze	110	627	296	1
166	TrackingError	2.17	3.34	3.98	3.84
169	EyeGaze	111	630	294	1
179	EyeGaze	112	625	305	1
217	EyeGaze	113	625	313	1
219	EyeGaze	114	623	300	1
219	EyeGaze	115	622	306	1
219	EyeGaze	116	622	296	1
219	EyeGaze	117	607	296	1
229	EyeGaze	118	565	344	1
239	EyeGaze	119	507	386	1
239	EyeGaze	120	450	444	1
249	TrackingError	3.22	1.83	3.70	3.80
249	EyeGaze	121	406	496	1
259	EyeGaze	122	385	516	1
269	EyeGaze	123	370	530	1
304	EyeGaze	124	368	530	1
309	EyeGaze	125	368	524	1
309	EyeGaze	126	366	522	1
309	EyeGaze	127	368	522	1
309	EyeGaze	128	373	522	1
319	EyeGaze	129	372	526	1
329	EyeGaze	130	372	525	1
329	EyeGaze	131	370	530	1
332	TrackingError	4.47	2.96	5.36	4.11
339	EyeGaze	132	370	528	1
349	EyeGaze	133	370	525	1
359	EyeGaze	134	370	530	1
399	EyeGaze	135	368	529	1
399	EyeGaze	136	368	534	1
399	EyeGaze	137	371	536	1
399	EyeGaze	138	371	533	1
399	EyeGaze	139	367	533	1
409	EyeGaze	140	367	533	1
415	TrackingError	7.44	6.53	9.90	5.08
419	EyeGaze	141	366	532	1
429	EyeGaze	142	368	534	1
429	EyeGaze	143	368	532	1
439	EyeGaze	144	368	524	1
449	EyeGaze	145	367	525	1
459	EyeGaze	146	367	529	1
469	EyeGaze	147	366	529	1
479	EyeGaze	148	366	530	1
479	EyeGaze	149	367	533	1
489	EyeGaze	150	367	537	1
499	TrackingError	10.35	10.28	14.59	6.44
500	EyeGaze	151	365	533	1
509	EyeGaze	152	365	536	1
519	EyeGaze	153	367	538	1
559	EyeGaze	154	366	528	1
559	EyeGaze	155	370	526	1
559	EyeGaze	156	370	528	1
569	EyeGaze	157	366	521	1
569	EyeGaze	158	368	522	1
569	EyeGaze	159	392	540	1
579	EyeGaze	160	453	545	1
579	EyeGaze	161	548	550	1
581	TrackingError	10.74	14.38	17.94	7.87
589	EyeGaze	162	663	553	1
625	EyeGaze	163	796	553	1
625	EyeGaze	164	882	560	1
629	EyeGaze	165	936	560	1
629	EyeGaze	166	967	558	1
629	EyeGaze	167	967	549	1
639	EyeGaze	168	963	553	1
649	EyeGaze	169	963	561	1
659	EyeGaze	170	968	561	1
664	TrackingError	9.88	19.70	22.04	9.45
669	EyeGaze	171	967	568	1
679	EyeGaze	172	967	558	1
679	EyeGaze	173	970	553	1
719	EyeGaze	174	967	550	1
719	EyeGaze	175	967	552	1
719	EyeGaze	176	966	550	1
719	EyeGaze	177	966	550	1
729	EyeGaze	178	966	550	1
729	EyeGaze	179	966	545	1
739	EyeGaze	180	965	554	1
747	TrackingError	10.19	24.05	26.12	11.12
749	EyeGaze	181	965	553	1
759	EyeGaze	182	963	556	1
796	EyeGaze	183	966	564	1
799	EyeGaze	184	966	560	1
799	EyeGaze	185	972	557	1
799	EyeGaze	186	978	557	1
799	EyeGaze	187	985	553	1
809	EyeGaze	188	991	550	1
819	EyeGaze	189	991	560	1
819	EyeGaze	190	993	564	1
829	EyeGaze	191	992	558	1
830	TrackingError	10.81	24.88	27.13	12.57
839	EyeGaze	192	991	556	1
849	EyeGaze	193	991	556	1
882	EyeGaze	194	990	550	1
889	EyeGaze	195	988	550	1
889	EyeGaze	196	990	549	1
889	EyeGaze	197	991	549	1
889	EyeGaze	198	992	557	1
899	EyeGaze	199	990	552	1
909	EyeGaze	200	988	554	1
914	TrackingError	10.13	23.57	25.65	13.66
919	EyeGaze	201	988	556	1
919	EyeGaze	202	988	556	1
929	EyeGaze	203	991	558	1
939	EyeGaze	204	990	558	1
979	EyeGaze	205	988	561	1
979	EyeGaze	206	991	561	1
979	EyeGaze	207	988	560	1
979	EyeGaze	208	987	557	1
979	EyeGaze	209	990	556	1
989	EyeGaze	210	988	554	1
997	TrackingError	9.41	22.53	24.41	14.49
1000	EyeGaze	211	990	553	1
1009	EyeGaze	212	991	552	1
1019	EyeGaze	213	992	554	1
1019	EyeGaze	214	993	561	1
1058	EyeGaze	215	990	558	1
1059	EyeGaze	216	988	560	1
1059	EyeGaze	217	988	560	1
1059	EyeGaze	218	990	561	1
1069	EyeGaze	219	991	562	1
1069	EyeGaze	220	991	548	1
1079	EyeGaze	221	991	549	1
1080	TrackingError	9.85	20.92	23.12	15.10
1116	EyeGaze	222	987	553	1
1119	EyeGaze	223	987	554	1
1119	EyeGaze	224	990	564	1
1119	EyeGaze	225	990	561	1
1119	EyeGaze	226	990	553	1
1129	EyeGaze	227	990	546	1
1139	EyeGaze	228	990	546	1
1149	EyeGaze	229	991	545	1
1159	EyeGaze	230	995	550	1
1159	EyeGaze	231	995	557	1
1163	TrackingError	9.38	17.20	19.59	15.40
1169	EyeGaze	232	992	548	1
1209	EyeGaze	233	991	546	1
1209	EyeGaze	234	991	542	1
1209	EyeGaze	235	992	546	1
1209	EyeGaze	236	992	550	1
1219	EyeGaze	237	993	552	1
1219	EyeGaze	238	991	560	1
1229	EyeGaze	239	991	557	1
1239	EyeGaze	240	992	561	1
1246	TrackingError	6.36	12.86	14.35	15.34
1249	EyeGaze	241	992	561	1
1259	EyeGaze	242	992	557	1
1259	EyeGaze	243	991	552	1
1299	EyeGaze	244	993	550	1
1299	EyeGaze	245	992	549	1
1299	EyeGaze	246	993	552	1
1299	EyeGaze	247	992	557	1
1309	EyeGaze	248	987	546	1
1309	EyeGaze	249	990	546	1
1319	EyeGaze	250	990	544	1
1329	EyeGaze	251	991	548	1
1329	TrackingError	3.12	9.42	9.93	15.02
1339	EyeGaze	252	995	546	1
1376	EyeGaze	253	996	546	1
1379	EyeGaze	254	995	549	1
1379	EyeGaze	255	993	545	1
1379	EyeGaze	256	993	554	1
1379	EyeGaze	257	992	556	1
1389	EyeGaze	258	995	556	1
1399	EyeGaze	259	1003	558	1
1409	EyeGaze	260	1008	556	1
1409	EyeGaze	261	1011	554	1
1413	TrackingError	2.05	3.92	4.42	14.43
1419	EyeGaze	262	1010	556	1
1429	EyeGaze	263	1007	557	1
1463	EyeGaze	264	1005	560	1
1469	EyeGaze	265	1005	561	1
1469	EyeGaze	266	1005	557	1
1469	EyeGaze	267	1003	550	1
1469	EyeGaze	268	1005	545	1
1479	EyeGaze	269	1006	544	1
1489	EyeGaze	270	1010	549	1
1496	TrackingError	2.16	-6.47	6.82	14.03
1499	EyeGaze	271	1006	550	1
1509	EyeGaze	272	1002	554	1
1509	EyeGaze	273	1003	554	1
1519	EyeGaze	274	1003	549	1
1559	EyeGaze	275	1005	541	1
1559	EyeGaze	276	1007	546	1
1559	EyeGaze	277	1010	550	1
1559	EyeGaze	278	1010	546	1
1559	EyeGaze	279	1010	550	1
1569	EyeGaze	280	1010	541	1
1579	EyeGaze	281	1011	544	1
1579	TrackingError	2.48	-15.06	15.26	14.09
1589	EyeGaze	282	1010	549	1
1599	EyeGaze	283	1008	554	1
1599	EyeGaze	284	1011	561	1
1638	EyeGaze	285	1011	558	1
1639	EyeGaze	286	1011	552	1
1639	EyeGaze	287	1011	544	1
1639	EyeGaze	288	1010	545	1
1649	EyeGaze	289	1008	546	1
1659	EyeGaze	290	1007	552	1
1659	EyeGaze	291	1008	560	1
1662	TrackingError	4.64	-18.67	19.24	14.34
1669	EyeGaze	292	1006	556	1
1709	EyeGaze	293	1006	556	1
1709	EyeGaze	294	1007	557	1
1709	EyeGaze	295	1007	553	1
1709	EyeGaze	296	1011	556	1
1709	EyeGaze	297	1010	557	1
1719	EyeGaze	298	1010	558	1
1729	EyeGaze	299	1008	558	1
1739	EyeGaze	300	1005	562	1
1745	TrackingError	9.04	-20.01	21.95	14.68
1749	EyeGaze	301	1005	564	1
1749	EyeGaze	302	1005	552	1
1759	EyeGaze	303	1007	556	1
1789	EyeGaze	304	1008	549	1
1789	EyeGaze	305	1008	546	1
1789	EyeGaze	306	1007	546	1
1799	EyeGaze	307	1007	548	1
1799	EyeGaze	308	1008	548	1
1809	EyeGaze	309	1008	549	1
1819	EyeGaze	310	1010	553	1
1828	TrackingError	12.75	-21.41	24.92	15.13
1830	EyeGaze	311	1011	549	1
1839	EyeGaze	312	1010	548	1
1877	EyeGaze	313	1008	541	1
1879	EyeGaze	314	1006	536	1
1879	EyeGaze	315	1008	544	1
1879	EyeGaze	316	1012	545	1
1879	EyeGaze	317	1012	546	1
1889	EyeGaze	318	1011	546	1
1899	EyeGaze	319	1010	544	1
1899	EyeGaze	320	1013	550	1
1909	EyeGaze	321	1012	550	1
1911	TrackingError	14.17	-21.83	26.03	15.58
1919	EyeGaze	322	1013	553	1
1929	EyeGaze	323	1015	546	1
1963	EyeGaze	324	1010	552	1
1969	EyeGaze	325	1006	558	1
1969	EyeGaze	326	1005	553	1
1969	EyeGaze	327	1002	561	1
1969	EyeGaze	328	1005	557	1
1979	EyeGaze	329	1007	556	1
1989	EyeGaze	330	1007	557	1
1989	EyeGaze	331	1007	550	1
1994	TrackingError	15.39	-21.24	26.23	16.01
1999	EyeGaze	332	1008	548	1
2009	EyeGaze	333	1007	549	1
2019	EyeGaze	334	1010	550	1
2059	EyeGaze	335	1010	558	1
2059	EyeGaze	336	1010	561	1
2059	EyeGaze	337	1016	556	1
2059	EyeGaze	338	1020	548	1
2059	EyeGaze	339	1022	541	1
2069	EyeGaze	340	1023	545	1
2077	TrackingError	17.75	-22.57	28.72	16.50
2079	EyeGaze	341	1022	546	1
2089	EyeGaze	342	1017	544	1
2089	EyeGaze	343	1018	546	1
2102	EyeGaze	344	1020	545	1
2109	EyeGaze	345	1018	541	1
2119	EyeGaze	346	1018	546	1
2129	EyeGaze	347	1017	542	1
2139	EyeGaze	348	1016	533	1
2139	EyeGaze	349	1018	534	1
2149	EyeGaze	350	1020	537	1
2159	EyeGaze	351	1017	538	1
2160	TrackingError	18.47	-25.41	31.42	17.05
2169	EyeGaze	352	1017	544	1
2179	EyeGaze	353	1016	538	1
2215	EyeGaze	354	1013	540	1
2219	EyeGaze	355	1015	537	1
2219	EyeGaze	356	1012	537	1
2219	EyeGaze	357	1013	542	1
2219	EyeGaze	358	1015	538	1
2229	EyeGaze	359	1015	540	1
2239	EyeGaze	360	1017	536	1
2239	EyeGaze	361	1016	538	1
2244	TrackingError	17.44	-28.38	33.31	17.63
2249	EyeGaze	362	1015	533	1
2259	EyeGaze	363	1015	530	1
2269	EyeGaze	364	1013	530	1
2303	EyeGaze	365	1015	530	1
2309	EyeGaze	366	1013	541	1
2309	EyeGaze	367	1012	544	1
2309	EyeGaze	368	1012	542	1
2309	EyeGaze	369	1012	542	1
2319	EyeGaze	370	1013	542	1
2326	TrackingError	16.61	-30.26	34.52	18.21
2329	EyeGaze	371	1015	534	1
2364	EyeGaze	372	1015	538	1
2369	EyeGaze	373	1016	537	1
2369	EyeGaze	374	1015	534	1
2369	EyeGaze	375	1016	538	1
2369	EyeGaze	376	1016	542	1
2379	EyeGaze	377	1015	541	1
2389	EyeGaze	378	1015	532	1
2389	EyeGaze	379	1015	533	1
2399	EyeGaze	380	1011	528	1
2409	EyeGaze	381	1012	528	1
2409	TrackingError	16.24	-32.74	36.55	18.82
2419	EyeGaze	382	1013	536	1
2459	EyeGaze	383	1013	534	1
2459	EyeGaze	384	1013	542	1
2459	EyeGaze	385	1015	542	1
2459	EyeGaze	386	1012	544	1
2459	EyeGaze	387	1011	545	1
2469	EyeGaze	388	1011	534	1
2479	EyeGaze	389	1013	533	1
2489	EyeGaze	390	1013	525	1
2489	EyeGaze	391	1012	518	1
2492	TrackingError	13.87	-35.87	38.46	19.46
2499	EyeGaze	392	1012	529	1
2538	EyeGaze	393	1012	529	1
2539	EyeGaze	394	1013	537	1
2539	EyeGaze	395	1015	545	1
2539	EyeGaze	396	1012	537	1
2539	EyeGaze	397	1013	534	1
2549	EyeGaze	398	1012	533	1
2559	EyeGaze	399	1013	533	1
2569	EyeGaze	400	1015	538	1
2575	TrackingError	9.85	-36.14	37.46	20.02
2579	EyeGaze	401	1016	538	1
2579	EyeGaze	402	1018	534	1
2589	EyeGaze	403	1017	529	1
2624	EyeGaze	404	1017	520	1
2629	EyeGaze	405	1017	520	1
2629	EyeGaze	406	1016	517	1
2629	EyeGaze	407	1016	518	1
2629	EyeGaze	408	1017	518	1
2639	EyeGaze	409	1015	517	1
2649	EyeGaze	410	1016	522	1
2658	TrackingError	6.25	-33.52	34.10	20.45
2660	EyeGaze	411	1016	522	1
2669	EyeGaze	412	1016	520	1
2679	EyeGaze	413	1018	522	1
2679	EyeGaze	414	1018	525	1
2711	EyeGaze	415	1017	532	1
2711	EyeGaze	416	1017	544	1
2711	EyeGaze	417	1016	544	1
2719	EyeGaze	418	1015	545	1
2729	EyeGaze	419	1013	542	1
2729	EyeGaze	420	1017	534	1
2739	EyeGaze	421	1017	536	1
2741	TrackingError	3.57	-30.18	30.39	20.74
2749	EyeGaze	422	1020	532	1
2759	EyeGaze	423	1021	530	1
2796	EyeGaze	424	1020	540	1
2799	EyeGaze	425	1020	540	1
2799	EyeGaze	426	1018	540	1
2799	EyeGaze	427	1023	542	1
2799	EyeGaze	428	1026	542	1
2809	EyeGaze	429	1028	542	1
2819	EyeGaze	430	1032	537	1
2819	EyeGaze	431	1028	530	1
2824	TrackingError	0.64	-27.08	27.09	20.92
2829	EyeGaze	432	1026	522	1
2839	EyeGaze	433	1027	524	1
2849	EyeGaze	434	1027	524	1
2882	EyeGaze	435	1027	524	1
2889	EyeGaze	436	1028	530	1
2889	EyeGaze	437	1026	529	1
2889	EyeGaze	438	1026	528	1
2889	EyeGaze	439	1027	524	1
2899	EyeGaze	440	1027	524	1
2907	TrackingError	-1.94	-21.24	21.32	20.93
2909	EyeGaze	441	1028	524	1
2944	EyeGaze	442	1027	530	1
2949	EyeGaze	443	1027	540	1
2949	EyeGaze	444	1030	537	1
2949	EyeGaze	445	1030	537	1
2949	EyeGaze	446	1031	529	1
2959	EyeGaze	447	1028	521	1
2969	EyeGaze	448	1031	525	1
2969	EyeGaze	449	1031	526	1
2979	EyeGaze	450	1031	528	1
2989	EyeGaze	451	1031	533	1
2990	TrackingError	-2.27	-13.41	13.60	20.73
3031	EyeGaze	452	1030	526	1
3031	EyeGaze	453	1030	530	1
3031	EyeGaze	454	1030	534	1
3039	EyeGaze	455	1028	525	1
3039	EyeGaze	456	1028	522	1
3039	EyeGaze	457	1028	524	1
3049	EyeGaze	458	1030	520	1
3059	EyeGaze	459	1031	524	1
3069	EyeGaze	460	1031	529	1
3069	EyeGaze	461	1032	530	1
3073	TrackingError	-0.77	-7.91	7.95	20.40
3074	Comment	wave_start	1	4	ran
3074	BlipAppeared	1	295	301	2	2	0	0.80	270	4
3079	EyeGaze	462	1032	538	1
3117	EyeGaze	463	1033	536	1
3119	EyeGaze	464	1033	530	1
3119	EyeGaze	465	1032	530	1
3119	EyeGaze	466	1033	528	1
3119	EyeGaze	467	1033	533	1
3129	EyeGaze	468	1032	541	1
3139	EyeGaze	469	1033	540	1
3149	EyeGaze	470	1032	537	1
3156	TrackingError	-1.60	-3.96	4.27	19.98
3156	BlipMoved	1	295	302	2	0	4
3159	EyeGaze	471	1030	524	1
3169	EyeGaze	472	1030	512	1
3169	EyeGaze	473	1032	520	1
3209	EyeGaze	474	1037	526	1
3209	EyeGaze	475	1036	528	1
3209	EyeGaze	476	1033	526	1
3209	EyeGaze	477	1033	520	1
3219	EyeGaze	478	1032	521	1
3219	EyeGaze	479	1033	529	1
3229	EyeGaze	480	1035	536	1
3239	EyeGaze	481	1033	537	1
3239	TrackingError	-4.88	0.69	4.93	19.61
3239	BlipMoved	1	295	303	2	0	4
3249	EyeGaze	482	1032	529	1
3259	EyeGaze	483	1032	528	1
3259	EyeGaze	484	1027	526	1
3299	EyeGaze	485	1028	525	1
3299	EyeGaze	486	1026	526	1
3299	EyeGaze	487	1028	529	1
3299	EyeGaze	488	1030	541	1
3309	EyeGaze	489	1026	542	1
3320	EyeGaze	490	1028	540	1
3320	EyeGaze	491	1028	537	1
3322	TrackingError	-8.06	4.79	9.38	19.36
3323	BlipMoved	1	295	304	2	0	4
3329	EyeGaze	492	1031	532	1
3339	EyeGaze	493	1030	532	1
3375	EyeGaze	494	1026	532	1
3379	EyeGaze	495	1025	541	1
3379	EyeGaze	496	1020	532	1
3379	EyeGaze	497	1020	530	1
3379	EyeGaze	498	1021	536	1
3389	EyeGaze	499	1021	528	1
3399	EyeGaze	500	1023	540	1
3405	TrackingError	-10.90	5.37	12.15	19.19
3405	BlipMoved	1	295	305	2	0	4
3410	EyeGaze	501	1025	538	1
3410	EyeGaze	502	1023	534	1
3419	EyeGaze	503	1026	541	1
3429	EyeGaze	504	1027	530	1
3469	EyeGaze	505	1026	533	1
3469	EyeGaze	506	1025	533	1
3469	EyeGaze	507	1022	533	1
3469	EyeGaze	508	1020	532	1
3469	EyeGaze	509	1018	530	1
3479	EyeGaze	510	1021	538	1
3488	TrackingError	-14.93	2.87	15.21	19.09
3489	EyeGaze	511	1021	533	1
3499	EyeGaze	512	1022	542	1
3509	EyeGaze	513	1023	545	1
3509	EyeGaze	514	1023	541	1
3519	EyeGaze	515	1023	544	1
3529	EyeGaze	516	1022	540	1
3539	EyeGaze	517	1023	540	1
3549	EyeGaze	518	1022	537	1
3559	EyeGaze	519	1025	540	1
3559	EyeGaze	520	1025	538	1
3569	EyeGaze	521	1022	544	1
3571	TrackingError	-19.19	0.39	19.19	19.10
3571	BlipMoved	1	295	306	2	0	4
3579	EyeGaze	522	1022	548	1
3589	EyeGaze	523	1020	542	1
3630	EyeGaze	524	1018	533	1
3630	EyeGaze	525	1015	536	1
3630	EyeGaze	526	1017	541	1
3639	EyeGaze	527	1018	533	1
3639	EyeGaze	528	1016	536	1
3639	EyeGaze	529	985	525	1
3649	EyeGaze	530	907	501	1
3654	TrackingError	-20.72	-1.44	20.77	19.13
3654	BlipMoved	1	295	307	2	0	4
3659	EyeGaze	531	800	469	1
3659	EyeGaze	532	678	425	1
3699	EyeGaze	533	555	390	1
3699	EyeGaze	534	455	369	1
3699	EyeGaze	535	386	358	1
3699	EyeGaze	536	348	360	1
3709	EyeGaze	537	336	358	1
3709	EyeGaze	538	338	362	1
3720	EyeGaze	539	333	361	1
3729	EyeGaze	540	332	356	1
3738	TrackingError	-20.66	-4.75	21.20	19.18
3738	BlipMoved	1	295	308	2	0	4
3740	EyeGaze	541	333	354	1
3775	EyeGaze	542	332	350	1
3779	EyeGaze	543	332	349	1
3779	EyeGaze	544	332	352	1
3779	EyeGaze	545	331	354	1
3779	EyeGaze	546	332	356	1
3789	EyeGaze	547	333	361	1
3799	EyeGaze	548	331	366	1
3799	EyeGaze	549	332	361	1
3809	EyeGaze	550	333	365	1
3819	EyeGaze	551	327	365	1
3820	TrackingError	-21.75	-6.90	22.82	19.26
3820	BlipMoved	1	295	309	2	0	4
3829	EyeGaze	552	322	353	1
3862	EyeGaze	553	315	358	1
3869	EyeGaze	554	311	361	1
3869	EyeGaze	555	313	365	1
3869	EyeGaze	556	312	370	1
3869	EyeGaze	557	313	361	1
3879	EyeGaze	558	312	356	1
3889	EyeGaze	559	310	354	1
3899	EyeGaze	560	308	356	1
3899	EyeGaze	561	310	357	1
3903	TrackingError	-22.76	-6.60	23.70	19.35
3909	EyeGaze	562	308	352	1
3919	EyeGaze	563	308	357	1
3959	EyeGaze	564	310	358	1
3959	EyeGaze	565	311	361	1
3959	EyeGaze	566	312	373	1
3959	EyeGaze	567	312	370	1
3959	EyeGaze	568	312	370	1
3969	EyeGaze	569	310	373	1
3979	EyeGaze	570	308	368	1
3986	TrackingError	-21.90	-3.76	22.22	19.41
3986	BlipMoved	1	295	310	2	0	4
3989	EyeGaze	571	308	369	1
3999	EyeGaze	572	307	358	1
3999	EyeGaze	573	307	361	1
4038	EyeGaze	574	307	360	1
4039	EyeGaze	575	306	357	1
4039	EyeGaze	576	303	356	1
4039	EyeGaze	577	305	353	1
4049	EyeGaze	578	305	350	1
4049	EyeGaze	579	305	350	1
4059	EyeGaze	580	305	354	1
4069	EyeGaze	581	302	354	1
4069	TrackingError	-20.12	-2.16	20.24	19.42
4070	BlipMoved	1	295	311	2	0	4
4079	EyeGaze	582	302	360	1
4089	EyeGaze	583	302	356	1
4089	EyeGaze	584	302	354	1
4124	EyeGaze	585	301	354	1
4124	EyeGaze	586	301	352	1
4129	EyeGaze	587	302	354	1
4129	EyeGaze	588	305	369	1
4139	EyeGaze	589	307	366	1
4149	EyeGaze	590	307	362	1
4149	EyeGaze	591	310	361	1
4152	TrackingError	-19.32	-1.39	19.37	19.42
4152	BlipMoved	1	295	312	2	0	4
4159	EyeGaze	592	311	360	1
4169	EyeGaze	593	308	368	1
4179	EyeGaze	594	307	369	1
4219	EyeGaze	595	305	368	1
4219	EyeGaze	596	307	368	1
4219	EyeGaze	597	308	365	1
4219	EyeGaze	598	307	372	1
4219	EyeGaze	599	307	378	1
4229	EyeGaze	600	303	369	1
4235	TrackingError	-18.13	0.57	18.14	19.40
4235	BlipMoved	1	295	313	2	0	4
4239	EyeGaze	601	303	369	1
4239	EyeGaze	602	306	370	1
4279	EyeGaze	603	310	369	1
4279	EyeGaze	604	311	366	1
4279	EyeGaze	605	312	365	1
4279	EyeGaze	606	310	357	1
4289	EyeGaze	607	307	357	1
4289	EyeGaze	608	306	361	1
4299	EyeGaze	609	305	362	1
4309	EyeGaze	610	305	368	1
4318	TrackingError	-14.80	3.61	15.23	19.32
4319	EyeGaze	611	305	366	1
4329	EyeGaze	612	303	365	1
4362	EyeGaze	613	303	364	1
4369	EyeGaze	614	306	365	1
4369	EyeGaze	615	303	362	1
4369	EyeGaze	616	303	370	1
4369	EyeGaze	617	303	374	1
4379	EyeGaze	618	301	376	1
4389	EyeGaze	619	305	381	1
4389	EyeGaze	620	305	372	1
4399	EyeGaze	621	305	370	1
4401	TrackingError	-10.59	7.04	12.72	19.20
4401	BlipMoved	1	295	314	2	0	4
4409	EyeGaze	622	303	365	1
4419	EyeGaze	623	303	362	1
4459	EyeGaze	624	303	366	1
4459	EyeGaze	625	306	368	1
4459	EyeGaze	626	308	368	1
4459	EyeGaze	627	310	365	1
4459	EyeGaze	628	312	370	1
4469	EyeGaze	629	308	369	1
4479	EyeGaze	630	310	370	1
4484	TrackingError	-7.83	11.18	13.65	19.10
4485	BlipMoved	1	295	315	2	0	4
4489	EyeGaze	631	310	373	1
4489	EyeGaze	632	307	373	1
4499	EyeGaze	633	308	376	1
4536	EyeGaze	634	307	373	1
4539	EyeGaze	635	305	370	1
4539	EyeGaze	636	305	360	1
4539	EyeGaze	637	303	361	1
4539	EyeGaze	638	302	361	1
4549	EyeGaze	639	303	361	1
4559	EyeGaze	640	302	361	1
4567	TrackingError	-6.29	16.09	17.28	19.06
4567	BlipMoved	1	295	316	2	0	4
4569	EyeGaze	641	301	362	1
4579	EyeGaze	642	302	366	1
4579	EyeGaze	643	302	366	1
4589	EyeGaze	644	303	374	1
4624	EyeGaze	645	307	370	1
4624	EyeGaze	646	307	369	1
4629	EyeGaze	647	310	368	1
4629	EyeGaze	648	308	368	1
4629	EyeGaze	649	307	368	1
4639	EyeGaze	650	308	368	1
4649	EyeGaze	651	308	365	1
4650	TrackingError	-5.22	19.33	20.02	19.08
4650	BlipMoved	1	295	317	2	0	4
4659	EyeGaze	652	313	365	1
4669	EyeGaze	653	312	372	1
4679	EyeGaze	654	313	372	1
4708	EyeGaze	655	313	372	1
4710	EyeGaze	656	312	374	1
4719	EyeGaze	657	313	373	1
